"","Var1","Var2","value"
"7741",52,27,0.103090630914642
"7742",27,52,0.103090630914642
"7743",43,33,-0.103050602301863
"7744",33,43,-0.103050602301863
"7745",78,33,0.103018284819859
"7746",33,78,0.103018284819859
"7747",91,51,-0.103010343044648
"7748",51,91,-0.103010343044648
"7749",67,37,0.102982169413296
"7750",37,67,0.102982169413296
"7751",46,4,0.102975785534931
"7752",4,46,0.102975785534931
"7753",64,32,-0.102868644336535
"7754",32,64,-0.102868644336535
"7755",94,71,-0.102819086845779
"7756",71,94,-0.102819086845779
"7757",63,61,0.102641287644855
"7758",61,63,0.102641287644855
"7759",96,65,0.102282165806343
"7760",65,96,0.102282165806343
"7761",31,21,0.102273774848241
"7762",21,31,0.102273774848241
"7763",57,45,-0.102208788729197
"7764",45,57,-0.102208788729197
"7765",83,78,-0.102197785288528
"7766",78,83,-0.102197785288528
"7767",85,51,-0.102011522599889
"7768",51,85,-0.102011522599889
"7769",68,45,-0.101894378284356
"7770",45,68,-0.101894378284356
"7771",51,4,-0.101817562934832
"7772",4,51,-0.101817562934832
"7773",100,90,0.101810028880437
"7774",90,100,0.101810028880437
"7775",78,48,0.101729824977803
"7776",48,78,0.101729824977803
"7777",52,16,0.101553234083833
"7778",16,52,0.101553234083833
"7779",92,37,0.101498184506851
"7780",37,92,0.101498184506851
"7781",83,4,-0.101441713976714
"7782",4,83,-0.101441713976714
"7783",62,11,-0.101372554539969
"7784",11,62,-0.101372554539969
"7785",34,27,0.101328300192351
"7786",27,34,0.101328300192351
"7787",65,45,-0.101286956638556
"7788",45,65,-0.101286956638556
"7789",59,23,0.101127090633258
"7790",23,59,0.101127090633258
"7791",71,68,-0.101074859127654
"7792",68,71,-0.101074859127654
"7793",64,23,-0.101068228881741
"7794",23,64,-0.101068228881741
"7795",88,4,-0.10097481166054
"7796",4,88,-0.10097481166054
"7797",97,5,-0.100936760527212
"7798",5,97,-0.100936760527212
"7799",51,33,-0.100868005521033
"7800",33,51,-0.100868005521033
"7801",72,1,-0.100828295145939
"7802",1,72,-0.100828295145939
"7803",70,68,0.100731577731011
"7804",68,70,0.100731577731011
"7805",97,62,-0.100678472143029
"7806",62,97,-0.100678472143029
"7807",90,65,0.100565375191695
"7808",65,90,0.100565375191695
"7809",94,41,-0.100142356419737
"7810",41,94,-0.100142356419737
"7811",64,33,-0.100123851592441
"7812",33,64,-0.100123851592441
"7813",57,9,-0.100038238615186
"7814",9,57,-0.100038238615186
"7815",51,19,-0.100008378011147
"7816",19,51,-0.100008378011147
"7817",51,47,-0.0999657371853302
"7818",47,51,-0.0999657371853302
"7819",90,89,-0.0996940348345717
"7820",89,90,-0.0996940348345717
"7821",36,17,-0.0996495553938234
"7822",17,36,-0.0996495553938234
"7823",94,12,0.0995854900416209
"7824",12,94,0.0995854900416209
"7825",83,33,-0.099254972184274
"7826",33,83,-0.099254972184274
"7827",88,87,0.0990139617136642
"7828",87,88,0.0990139617136642
"7829",68,47,0.0988589300347634
"7830",47,68,0.0988589300347634
"7831",80,73,-0.0988545575580486
"7832",73,80,-0.0988545575580486
"7833",81,78,0.0987634012408205
"7834",78,81,0.0987634012408205
"7835",51,5,-0.0987256538400779
"7836",5,51,-0.0987256538400779
"7837",90,8,-0.0986307133646051
"7838",8,90,-0.0986307133646051
"7839",63,47,0.0982473587071942
"7840",47,63,0.0982473587071942
"7841",95,3,-0.0981947445632781
"7842",3,95,-0.0981947445632781
"7843",51,15,-0.0980972550613467
"7844",15,51,-0.0980972550613467
"7845",80,5,0.0977312196057526
"7846",5,80,0.0977312196057526
"7847",37,34,0.0976876462497988
"7848",34,37,0.0976876462497988
"7849",28,13,0.097558491346791
"7850",13,28,0.097558491346791
"7851",48,45,-0.0975400031043047
"7852",45,48,-0.0975400031043047
"7853",51,35,-0.0975166991601325
"7854",35,51,-0.0975166991601325
"7855",96,58,-0.0974607999389504
"7856",58,96,-0.0974607999389504
"7857",34,21,0.0971883023617349
"7858",21,34,0.0971883023617349
"7859",87,68,-0.0971500471770759
"7860",68,87,-0.0971500471770759
"7861",12,10,-0.0969823811741169
"7862",10,12,-0.0969823811741169
"7863",99,66,-0.0968843669798563
"7864",66,99,-0.0968843669798563
"7865",27,15,0.0967265935852606
"7866",15,27,0.0967265935852606
"7867",4,2,0.0966275100449608
"7868",2,4,0.0966275100449608
"7869",63,20,0.096582526862196
"7870",20,63,0.096582526862196
"7871",63,43,-0.0964523673300494
"7872",43,63,-0.0964523673300494
"7873",51,10,-0.0963660674150603
"7874",10,51,-0.0963660674150603
"7875",88,72,-0.0962525606369342
"7876",72,88,-0.0962525606369342
"7877",89,4,-0.0961681447640698
"7878",4,89,-0.0961681447640698
"7879",42,21,-0.0960362964673792
"7880",21,42,-0.0960362964673792
"7881",45,13,-0.0959917004941175
"7882",13,45,-0.0959917004941175
"7883",60,25,0.0959157727731267
"7884",25,60,0.0959157727731267
"7885",82,43,-0.0958905278108452
"7886",43,82,-0.0958905278108452
"7887",78,20,-0.095688266500635
"7888",20,78,-0.095688266500635
"7889",59,14,0.0956672001164179
"7890",14,59,0.0956672001164179
"7891",18,5,-0.0952186402591874
"7892",5,18,-0.0952186402591874
"7893",92,52,-0.0952044203194159
"7894",52,92,-0.0952044203194159
"7895",67,62,-0.0951731118826411
"7896",62,67,-0.0951731118826411
"7897",80,28,-0.095124681507778
"7898",28,80,-0.095124681507778
"7899",47,31,0.095022868407763
"7900",31,47,0.095022868407763
"7901",97,90,-0.094899435155361
"7902",90,97,-0.094899435155361
"7903",52,50,0.0945124005367309
"7904",50,52,0.0945124005367309
"7905",96,70,0.0943888699270525
"7906",70,96,0.0943888699270525
"7907",95,48,-0.0943024377667842
"7908",48,95,-0.0943024377667842
"7909",85,13,-0.0940527901278194
"7910",13,85,-0.0940527901278194
"7911",88,40,-0.0939963930072135
"7912",40,88,-0.0939963930072135
"7913",71,62,-0.0939131324946515
"7914",62,71,-0.0939131324946515
"7915",44,8,-0.0939043785674838
"7916",8,44,-0.0939043785674838
"7917",66,44,-0.0938990921513335
"7918",44,66,-0.0938990921513335
"7919",94,2,0.0937941698506879
"7920",2,94,0.0937941698506879
"7921",22,7,0.0937727489265586
"7922",7,22,0.0937727489265586
"7923",78,45,0.0937278423089517
"7924",45,78,0.0937278423089517
"7925",95,60,0.0934903317592312
"7926",60,95,0.0934903317592312
"7927",93,22,-0.0934532405669481
"7928",22,93,-0.0934532405669481
"7929",74,42,-0.0933038829989497
"7930",42,74,-0.0933038829989497
"7931",30,22,0.0932449899229993
"7932",22,30,0.0932449899229993
"7933",40,31,-0.0931985374214613
"7934",31,40,-0.0931985374214613
"7935",89,32,-0.0930525900256046
"7936",32,89,-0.0930525900256046
"7937",51,13,-0.0930218682562615
"7938",13,51,-0.0930218682562615
"7939",73,5,-0.092744425290559
"7940",5,73,-0.092744425290559
"7941",88,28,0.0926270142593271
"7942",28,88,0.0926270142593271
"7943",71,64,0.092575661684693
"7944",64,71,0.092575661684693
"7945",65,64,0.0925563460907444
"7946",64,65,0.0925563460907444
"7947",64,10,-0.0924763630279156
"7948",10,64,-0.0924763630279156
"7949",54,44,-0.0922989906074485
"7950",44,54,-0.0922989906074485
"7951",45,5,-0.0922756752137272
"7952",5,45,-0.0922756752137272
"7953",95,35,-0.0922726302677601
"7954",35,95,-0.0922726302677601
"7955",75,60,0.0922612112921329
"7956",60,75,0.0922612112921329
"7957",51,27,-0.0922488016001725
"7958",27,51,-0.0922488016001725
"7959",67,29,0.092203292640492
"7960",29,67,0.092203292640492
"7961",52,39,0.0921836687074017
"7962",39,52,0.0921836687074017
"7963",22,17,0.0921753064713437
"7964",17,22,0.0921753064713437
"7965",43,15,-0.0921200528233258
"7966",15,43,-0.0921200528233258
"7967",97,88,-0.0919789634501673
"7968",88,97,-0.0919789634501673
"7969",89,5,-0.0919723256749671
"7970",5,89,-0.0919723256749671
"7971",72,39,-0.0918894551286702
"7972",39,72,-0.0918894551286702
"7973",69,9,0.0916889823534598
"7974",9,69,0.0916889823534598
"7975",46,40,-0.0916256154830826
"7976",40,46,-0.0916256154830826
"7977",68,26,0.0914799135613775
"7978",26,68,0.0914799135613775
"7979",38,6,0.0914106374548388
"7980",6,38,0.0914106374548388
"7981",88,61,-0.0913428346068446
"7982",61,88,-0.0913428346068446
"7983",71,29,0.0913005931510263
"7984",29,71,0.0913005931510263
"7985",70,23,0.0912521946054757
"7986",23,70,0.0912521946054757
"7987",87,80,0.0911344113779842
"7988",80,87,0.0911344113779842
"7989",76,73,-0.0907715494095216
"7990",73,76,-0.0907715494095216
"7991",54,26,0.0906456835991609
"7992",26,54,0.0906456835991609
"7993",96,56,-0.0905839948627045
"7994",56,96,-0.0905839948627045
"7995",48,14,0.0904976964657905
"7996",14,48,0.0904976964657905
"7997",61,7,-0.0904868948738704
"7998",7,61,-0.0904868948738704
"7999",89,86,-0.0904344971797736
"8000",86,89,-0.0904344971797736
"8001",40,6,0.0903069519429116
"8002",6,40,0.0903069519429116
"8003",79,54,-0.0902705075258608
"8004",54,79,-0.0902705075258608
"8005",64,21,0.0901212900355571
"8006",21,64,0.0901212900355571
"8007",72,47,-0.0900572900166512
"8008",47,72,-0.0900572900166512
"8009",61,26,0.089995507057853
"8010",26,61,0.089995507057853
"8011",89,74,-0.0899922279559812
"8012",74,89,-0.0899922279559812
"8013",33,10,0.0898277583763418
"8014",10,33,0.0898277583763418
"8015",77,66,-0.0897100728208734
"8016",66,77,-0.0897100728208734
"8017",64,58,0.0896794207351564
"8018",58,64,0.0896794207351564
"8019",48,18,0.0896571074042662
"8020",18,48,0.0896571074042662
"8021",27,20,-0.0896273847221673
"8022",20,27,-0.0896273847221673
"8023",89,12,0.0896181317487164
"8024",12,89,0.0896181317487164
"8025",45,9,-0.0894586126417321
"8026",9,45,-0.0894586126417321
"8027",60,22,-0.0894294725421749
"8028",22,60,-0.0894294725421749
"8029",60,52,-0.0892646133295368
"8030",52,60,-0.0892646133295368
"8031",68,17,-0.0892296453993685
"8032",17,68,-0.0892296453993685
"8033",37,22,0.0891064885481329
"8034",22,37,0.0891064885481329
"8035",99,73,-0.0890739311115374
"8036",73,99,-0.0890739311115374
"8037",62,60,-0.0888666826846115
"8038",60,62,-0.0888666826846115
"8039",66,26,0.0887722742806341
"8040",26,66,0.0887722742806341
"8041",73,31,-0.088720324601482
"8042",31,73,-0.088720324601482
"8043",85,25,0.0886965687837388
"8044",25,85,0.0886965687837388
"8045",85,41,0.0886385112363092
"8046",41,85,0.0886385112363092
"8047",46,25,-0.0886114747713181
"8048",25,46,-0.0886114747713181
"8049",85,72,0.0886094405303086
"8050",72,85,0.0886094405303086
"8051",46,20,0.0885148057038911
"8052",20,46,0.0885148057038911
"8053",19,11,-0.0883370072717235
"8054",11,19,-0.0883370072717235
"8055",66,9,-0.0882956334381605
"8056",9,66,-0.0882956334381605
"8057",93,7,-0.0882892603916494
"8058",7,93,-0.0882892603916494
"8059",69,13,-0.0882564444290666
"8060",13,69,-0.0882564444290666
"8061",85,3,-0.0880754350569712
"8062",3,85,-0.0880754350569712
"8063",76,29,0.088073659518792
"8064",29,76,0.088073659518792
"8065",76,17,-0.0880234764444238
"8066",17,76,-0.0880234764444238
"8067",70,45,-0.087861396453469
"8068",45,70,-0.087861396453469
"8069",55,12,0.0877925347620998
"8070",12,55,0.0877925347620998
"8071",60,51,-0.0876289138688245
"8072",51,60,-0.0876289138688245
"8073",78,50,0.0875593974860867
"8074",50,78,0.0875593974860867
"8075",32,3,-0.0874129234890912
"8076",3,32,-0.0874129234890912
"8077",77,46,0.0874089293455784
"8078",46,77,0.0874089293455784
"8079",89,20,-0.0873737822638276
"8080",20,89,-0.0873737822638276
"8081",86,25,-0.0872859110495795
"8082",25,86,-0.0872859110495795
"8083",28,22,0.0871807578288647
"8084",22,28,0.0871807578288647
"8085",81,3,-0.0871099354123339
"8086",3,81,-0.0871099354123339
"8087",87,72,-0.0869503935350301
"8088",72,87,-0.0869503935350301
"8089",84,76,-0.0867869189166401
"8090",76,84,-0.0867869189166401
"8091",43,7,-0.0867744380317959
"8092",7,43,-0.0867744380317959
"8093",98,46,0.0867038099400037
"8094",46,98,0.0867038099400037
"8095",23,11,0.08661404415806
"8096",11,23,0.08661404415806
"8097",51,29,-0.0865208307207205
"8098",29,51,-0.0865208307207205
"8099",72,48,0.0863942736687343
"8100",48,72,0.0863942736687343
"8101",82,54,-0.0863703990606039
"8102",54,82,-0.0863703990606039
"8103",86,57,0.0861284613771566
"8104",57,86,0.0861284613771566
"8105",67,4,-0.0856797152986696
"8106",4,67,-0.0856797152986696
"8107",96,63,-0.0856615305141934
"8108",63,96,-0.0856615305141934
"8109",78,14,-0.0855393146912147
"8110",14,78,-0.0855393146912147
"8111",47,12,-0.085514409178987
"8112",12,47,-0.085514409178987
"8113",10,3,-0.0855097304364931
"8114",3,10,-0.0855097304364931
"8115",72,64,-0.0854888848572347
"8116",64,72,-0.0854888848572347
"8117",57,48,0.0854332967379667
"8118",48,57,0.0854332967379667
"8119",97,19,-0.0853387021421048
"8120",19,97,-0.0853387021421048
"8121",88,32,-0.0851475801238997
"8122",32,88,-0.0851475801238997
"8123",79,45,0.0851229468913848
"8124",45,79,0.0851229468913848
"8125",64,35,-0.085117075349259
"8126",35,64,-0.085117075349259
"8127",89,61,-0.0851125141064411
"8128",61,89,-0.0851125141064411
"8129",48,27,-0.0850842163860046
"8130",27,48,-0.0850842163860046
"8131",23,17,-0.0847890017399577
"8132",17,23,-0.0847890017399577
"8133",73,20,-0.0847534155909547
"8134",20,73,-0.0847534155909547
"8135",76,7,-0.0846266622796665
"8136",7,76,-0.0846266622796665
"8137",87,51,-0.0846135783349374
"8138",51,87,-0.0846135783349374
"8139",68,59,-0.0845735338489659
"8140",59,68,-0.0845735338489659
"8141",91,45,-0.0844051835757115
"8142",45,91,-0.0844051835757115
"8143",96,30,-0.0843780572646885
"8144",30,96,-0.0843780572646885
"8145",57,26,0.0843139198523443
"8146",26,57,0.0843139198523443
"8147",80,25,-0.0842931781714614
"8148",25,80,-0.0842931781714614
"8149",85,33,0.0842656078878528
"8150",33,85,0.0842656078878528
"8151",88,9,-0.0840834052359416
"8152",9,88,-0.0840834052359416
"8153",88,56,-0.0840686287913711
"8154",56,88,-0.0840686287913711
"8155",26,23,-0.0839893407355682
"8156",23,26,-0.0839893407355682
"8157",96,8,0.0839147346107349
"8158",8,96,0.0839147346107349
"8159",95,50,0.0838772571799106
"8160",50,95,0.0838772571799106
"8161",76,71,0.0836608182071227
"8162",71,76,0.0836608182071227
"8163",27,2,-0.0836342020548788
"8164",2,27,-0.0836342020548788
"8165",89,75,-0.0834439467924745
"8166",75,89,-0.0834439467924745
"8167",58,54,0.0834161531016109
"8168",54,58,0.0834161531016109
"8169",71,21,-0.0833637458308765
"8170",21,71,-0.0833637458308765
"8171",15,7,-0.0833496162531421
"8172",7,15,-0.0833496162531421
"8173",76,53,-0.0832048542632463
"8174",53,76,-0.0832048542632463
"8175",93,14,-0.0830702659163338
"8176",14,93,-0.0830702659163338
"8177",64,55,0.0830047117227491
"8178",55,64,0.0830047117227491
"8179",77,75,0.0828403550184245
"8180",75,77,0.0828403550184245
"8181",47,15,-0.0828044810384795
"8182",15,47,-0.0828044810384795
"8183",45,11,-0.0826675491756515
"8184",11,45,-0.0826675491756515
"8185",54,49,0.0826470704478405
"8186",49,54,0.0826470704478405
"8187",22,4,-0.0826207237766381
"8188",4,22,-0.0826207237766381
"8189",93,44,-0.0826207231785333
"8190",44,93,-0.0826207231785333
"8191",55,47,-0.08240236097716
"8192",47,55,-0.08240236097716
"8193",83,31,-0.0821290435638835
"8194",31,83,-0.0821290435638835
"8195",96,67,-0.0820771279016802
"8196",67,96,-0.0820771279016802
"8197",65,43,0.081927396080464
"8198",43,65,0.081927396080464
"8199",89,85,-0.0818988466963808
"8200",85,89,-0.0818988466963808
"8201",65,33,-0.0817798662135798
"8202",33,65,-0.0817798662135798
"8203",56,25,-0.0817744950503857
"8204",25,56,-0.0817744950503857
"8205",27,4,-0.0813987289616331
"8206",4,27,-0.0813987289616331
"8207",89,76,-0.0813047864008988
"8208",76,89,-0.0813047864008988
"8209",46,8,0.0813041252386579
"8210",8,46,0.0813041252386579
"8211",93,4,0.0809363897713017
"8212",4,93,0.0809363897713017
"8213",45,22,0.0802887587752595
"8214",22,45,0.0802887587752595
"8215",100,45,-0.0802676268925211
"8216",45,100,-0.0802676268925211
"8217",68,16,0.0801416933169567
"8218",16,68,0.0801416933169567
"8219",62,61,0.0800170476571146
"8220",61,62,0.0800170476571146
"8221",42,14,-0.0800124184782634
"8222",14,42,-0.0800124184782634
"8223",87,63,0.0799374458317161
"8224",63,87,0.0799374458317161
"8225",54,35,0.0798364006505439
"8226",35,54,0.0798364006505439
"8227",53,12,0.0797303937562229
"8228",12,53,0.0797303937562229
"8229",64,15,0.0797035871030648
"8230",15,64,0.0797035871030648
"8231",31,30,-0.0790481935218871
"8232",30,31,-0.0790481935218871
"8233",59,8,0.0790084331845953
"8234",8,59,0.0790084331845953
"8235",62,12,-0.0790073619047899
"8236",12,62,-0.0790073619047899
"8237",63,41,-0.0789859361227053
"8238",41,63,-0.0789859361227053
"8239",73,27,-0.0789282494149156
"8240",27,73,-0.0789282494149156
"8241",15,8,0.0789173688560378
"8242",8,15,0.0789173688560378
"8243",80,24,-0.0788155639132416
"8244",24,80,-0.0788155639132416
"8245",88,42,-0.0787925020576994
"8246",42,88,-0.0787925020576994
"8247",43,42,-0.0787436766344916
"8248",42,43,-0.0787436766344916
"8249",44,9,-0.0784831416980656
"8250",9,44,-0.0784831416980656
"8251",81,75,-0.0784020811262303
"8252",75,81,-0.0784020811262303
"8253",46,28,-0.078334507782
"8254",28,46,-0.078334507782
"8255",92,74,-0.0781638588696208
"8256",74,92,-0.0781638588696208
"8257",47,19,0.0781445782737481
"8258",19,47,0.0781445782737481
"8259",59,31,-0.0780611942183007
"8260",31,59,-0.0780611942183007
"8261",38,8,-0.078030994671757
"8262",8,38,-0.078030994671757
"8263",59,6,0.0778385745527563
"8264",6,59,0.0778385745527563
"8265",63,34,-0.0777233044920097
"8266",34,63,-0.0777233044920097
"8267",36,14,-0.0776981948725936
"8268",14,36,-0.0776981948725936
"8269",96,47,0.0776742064294147
"8270",47,96,0.0776742064294147
"8271",92,53,0.0775082360913583
"8272",53,92,0.0775082360913583
"8273",94,38,0.0774185373614048
"8274",38,94,0.0774185373614048
"8275",34,19,0.0774144950883301
"8276",19,34,0.0774144950883301
"8277",73,50,-0.0772287000115698
"8278",50,73,-0.0772287000115698
"8279",85,37,-0.0772175253037028
"8280",37,85,-0.0772175253037028
"8281",33,18,-0.077147068860055
"8282",18,33,-0.077147068860055
"8283",79,33,0.0770078107064452
"8284",33,79,0.0770078107064452
"8285",98,31,-0.0769963150443276
"8286",31,98,-0.0769963150443276
"8287",64,49,0.0768401401732189
"8288",49,64,0.0768401401732189
"8289",89,50,-0.0768173034403408
"8290",50,89,-0.0768173034403408
"8291",46,5,0.0765997191495276
"8292",5,46,0.0765997191495276
"8293",77,27,0.0765762120023756
"8294",27,77,0.0765762120023756
"8295",96,22,0.0764930503965161
"8296",22,96,0.0764930503965161
"8297",91,89,-0.0762424758586979
"8298",89,91,-0.0762424758586979
"8299",93,6,0.0761386899202521
"8300",6,93,0.0761386899202521
"8301",89,87,-0.0761218144965189
"8302",87,89,-0.0761218144965189
"8303",89,33,0.0761154718707832
"8304",33,89,0.0761154718707832
"8305",28,15,0.076103984918814
"8306",15,28,0.076103984918814
"8307",73,43,-0.0761006337496677
"8308",43,73,-0.0761006337496677
"8309",55,10,-0.0760337752196554
"8310",10,55,-0.0760337752196554
"8311",99,68,0.0758944358570394
"8312",68,99,0.0758944358570394
"8313",73,71,-0.0758847606108141
"8314",71,73,-0.0758847606108141
"8315",88,24,0.0758655286077505
"8316",24,88,0.0758655286077505
"8317",75,28,0.0757462499448954
"8318",28,75,0.0757462499448954
"8319",22,5,-0.0756664928047225
"8320",5,22,-0.0756664928047225
"8321",76,12,-0.0754706922591269
"8322",12,76,-0.0754706922591269
"8323",54,5,0.0754381943774694
"8324",5,54,0.0754381943774694
"8325",89,29,-0.075427007719154
"8326",29,89,-0.075427007719154
"8327",91,17,0.0754084135661413
"8328",17,91,0.0754084135661413
"8329",53,18,-0.0753821295133809
"8330",18,53,-0.0753821295133809
"8331",33,8,-0.0753788722522691
"8332",8,33,-0.0753788722522691
"8333",45,14,-0.0753031377898745
"8334",14,45,-0.0753031377898745
"8335",39,14,-0.0752111664761784
"8336",14,39,-0.0752111664761784
"8337",73,8,-0.0751354888679826
"8338",8,73,-0.0751354888679826
"8339",11,7,0.075114500793227
"8340",7,11,0.075114500793227
"8341",29,17,-0.0750745788487424
"8342",17,29,-0.0750745788487424
"8343",63,3,-0.0750244660686759
"8344",3,63,-0.0750244660686759
"8345",70,34,-0.074943409511362
"8346",34,70,-0.074943409511362
"8347",89,11,-0.0748627047049513
"8348",11,89,-0.0748627047049513
"8349",73,54,-0.0748234874826957
"8350",54,73,-0.0748234874826957
"8351",23,15,0.07480331395232
"8352",15,23,0.07480331395232
"8353",43,41,0.0747684439730843
"8354",41,43,0.0747684439730843
"8355",96,51,-0.0747487160765978
"8356",51,96,-0.0747487160765978
"8357",95,32,-0.0745289877021773
"8358",32,95,-0.0745289877021773
"8359",96,34,0.0745178744325757
"8360",34,96,0.0745178744325757
"8361",85,26,0.0744903061506951
"8362",26,85,0.0744903061506951
"8363",22,9,0.0744813104904108
"8364",9,22,0.0744813104904108
"8365",87,71,-0.0741851994457618
"8366",71,87,-0.0741851994457618
"8367",86,31,-0.0741831731852016
"8368",31,86,-0.0741831731852016
"8369",43,25,0.0737947662890614
"8370",25,43,0.0737947662890614
"8371",61,17,0.0737802370814758
"8372",17,61,0.0737802370814758
"8373",89,22,0.0737319415669618
"8374",22,89,0.0737319415669618
"8375",99,18,-0.0736418133459836
"8376",18,99,-0.0736418133459836
"8377",87,6,-0.0736332907337457
"8378",6,87,-0.0736332907337457
"8379",83,54,0.0736207833510312
"8380",54,83,0.0736207833510312
"8381",90,5,-0.073446918032114
"8382",5,90,-0.073446918032114
"8383",65,37,-0.0733742012164421
"8384",37,65,-0.0733742012164421
"8385",45,35,-0.0732964194042388
"8386",35,45,-0.0732964194042388
"8387",77,11,0.0732844276493382
"8388",11,77,0.0732844276493382
"8389",91,31,0.0732220463658388
"8390",31,91,0.0732220463658388
"8391",65,55,0.073146000855908
"8392",55,65,0.073146000855908
"8393",93,72,0.0730196819849528
"8394",72,93,0.0730196819849528
"8395",66,64,0.072993334931951
"8396",64,66,0.072993334931951
"8397",89,21,-0.0729838162836553
"8398",21,89,-0.0729838162836553
"8399",73,51,-0.0729830810909563
"8400",51,73,-0.0729830810909563
"8401",22,19,0.0729724916768149
"8402",19,22,0.0729724916768149
"8403",26,4,-0.0729647466452802
"8404",4,26,-0.0729647466452802
"8405",44,17,0.0729476285178909
"8406",17,44,0.0729476285178909
"8407",68,9,-0.0729228137981035
"8408",9,68,-0.0729228137981035
"8409",89,62,-0.0728971683369528
"8410",62,89,-0.0728971683369528
"8411",45,2,-0.0728575267898625
"8412",2,45,-0.0728575267898625
"8413",49,3,0.0727006526233598
"8414",3,49,0.0727006526233598
"8415",43,32,-0.0726525041938675
"8416",32,43,-0.0726525041938675
"8417",37,1,-0.0725415045727925
"8418",1,37,-0.0725415045727925
"8419",99,4,-0.0725395052361655
"8420",4,99,-0.0725395052361655
"8421",88,70,0.0724890322146694
"8422",70,88,0.0724890322146694
"8423",79,6,0.0723845703168998
"8424",6,79,0.0723845703168998
"8425",73,4,-0.072353390812665
"8426",4,73,-0.072353390812665
"8427",45,25,-0.0722497755814522
"8428",25,45,-0.0722497755814522
"8429",54,8,-0.0721150876246808
"8430",8,54,-0.0721150876246808
"8431",18,4,-0.072056844245751
"8432",4,18,-0.072056844245751
"8433",32,17,0.0720497481533274
"8434",17,32,0.0720497481533274
"8435",59,55,-0.0720180870993705
"8436",55,59,-0.0720180870993705
"8437",68,50,-0.0718008506597445
"8438",50,68,-0.0718008506597445
"8439",68,32,0.0717103173177033
"8440",32,68,0.0717103173177033
"8441",97,14,0.0714303213647463
"8442",14,97,0.0714303213647463
"8443",87,20,0.0712496444748273
"8444",20,87,0.0712496444748273
"8445",89,41,0.0711534741603059
"8446",41,89,0.0711534741603059
"8447",54,25,-0.0710268799309585
"8448",25,54,-0.0710268799309585
"8449",55,9,-0.071017389362644
"8450",9,55,-0.071017389362644
"8451",47,18,0.0709290215135819
"8452",18,47,0.0709290215135819
"8453",41,6,-0.0708600858522785
"8454",6,41,-0.0708600858522785
"8455",52,43,0.0707736471298411
"8456",43,52,0.0707736471298411
"8457",64,43,0.0705846418727905
"8458",43,64,0.0705846418727905
"8459",81,22,-0.0705005875388477
"8460",22,81,-0.0705005875388477
"8461",69,35,-0.070272653344017
"8462",35,69,-0.070272653344017
"8463",73,45,0.0702435075049705
"8464",45,73,0.0702435075049705
"8465",48,7,-0.0701520961843879
"8466",7,48,-0.0701520961843879
"8467",98,33,-0.0701501309081403
"8468",33,98,-0.0701501309081403
"8469",69,40,0.0699869439610284
"8470",40,69,0.0699869439610284
"8471",86,37,-0.0698069454919267
"8472",37,86,-0.0698069454919267
"8473",99,31,-0.0694118522860564
"8474",31,99,-0.0694118522860564
"8475",53,3,0.0694027520485684
"8476",3,53,0.0694027520485684
"8477",90,80,0.0693868254170326
"8478",80,90,0.0693868254170326
"8479",87,45,-0.069259101192342
"8480",45,87,-0.069259101192342
"8481",67,45,0.0692540409389138
"8482",45,67,0.0692540409389138
"8483",97,18,-0.0690488995122137
"8484",18,97,-0.0690488995122137
"8485",98,34,-0.0690250581129112
"8486",34,98,-0.0690250581129112
"8487",73,62,-0.0689671847173007
"8488",62,73,-0.0689671847173007
"8489",99,95,-0.0689471027432388
"8490",95,99,-0.0689471027432388
"8491",98,55,0.068903615146175
"8492",55,98,0.068903615146175
"8493",73,67,-0.0688950840572939
"8494",67,73,-0.0688950840572939
"8495",89,83,-0.0688411243542963
"8496",83,89,-0.0688411243542963
"8497",27,13,0.0688343203389583
"8498",13,27,0.0688343203389583
"8499",89,88,-0.0688239253863637
"8500",88,89,-0.0688239253863637
"8501",41,37,-0.0687841457904771
"8502",37,41,-0.0687841457904771
"8503",55,28,-0.0687195065589356
"8504",28,55,-0.0687195065589356
"8505",85,12,-0.0686946268085646
"8506",12,85,-0.0686946268085646
"8507",59,27,-0.0686415020489487
"8508",27,59,-0.0686415020489487
"8509",75,30,0.0686325213132277
"8510",30,75,0.0686325213132277
"8511",63,10,0.0685249470427687
"8512",10,63,0.0685249470427687
"8513",47,46,0.0683367069687064
"8514",46,47,0.0683367069687064
"8515",54,48,0.0683189115012657
"8516",48,54,0.0683189115012657
"8517",29,19,-0.0683038536418499
"8518",19,29,-0.0683038536418499
"8519",100,89,-0.0682745517071023
"8520",89,100,-0.0682745517071023
"8521",48,37,0.0678123867750342
"8522",37,48,0.0678123867750342
"8523",98,25,-0.0676871187627426
"8524",25,98,-0.0676871187627426
"8525",63,17,0.067633487710854
"8526",17,63,0.067633487710854
"8527",76,5,-0.0674488499392051
"8528",5,76,-0.0674488499392051
"8529",89,26,-0.0673836165890459
"8530",26,89,-0.0673836165890459
"8531",62,9,-0.0673051391765645
"8532",9,62,-0.0673051391765645
"8533",36,9,0.0667378992084435
"8534",9,36,0.0667378992084435
"8535",71,38,-0.066447980455407
"8536",38,71,-0.066447980455407
"8537",80,77,-0.0664454550848366
"8538",77,80,-0.0664454550848366
"8539",31,13,-0.0664291751597179
"8540",13,31,-0.0664291751597179
"8541",31,23,0.066423506648848
"8542",23,31,0.066423506648848
"8543",51,25,-0.0663957489959004
